community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth,,,,,,,,,,,,,,,,,,,,,,,,,
莘沥路499弄,莘庄,莘庄,Null,0,Null,2,3,0,Null,暂无信息,31.114,121.374,{莘沥路499弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘沥路300弄,莘庄,莘庄,19,0,Null,32,5,0,53382,暂无信息,31.1163,121.378,{莘沥路300弄},5.01E+12,0.282283397,,,,,,,,,,,,,,,,,,,,,,,,,
莘沥路20弄,莘庄,莘庄,22,0,Null,120,10,0,56512,暂无信息,31.1188,121.383,{莘沥路20弄},5.01E+12,0.282273698,,,,,,,,,,,,,,,,,,,,,,,,,
莘沥路18弄,莘庄,莘庄,20,0,Null,46,5,0,36860,暂无信息,31.1188,121.383,{莘沥路18弄},5.01E+12,0.282276614,,,,,,,,,,,,,,,,,,,,,,,,,
莘沥路188弄,莘庄,莘庄,27,0,Null,128,12,0,52773,暂无信息,31.1173,121.38,{莘沥路188弄},5.01E+12,0.282273129,,,,,,,,,,,,,,,,,,,,,,,,,
莘建一村,莘庄,莘庄,35,0.2,板楼,62,7,3,42587,上海颛元置业有限公司,31.1104,121.382,{莘建支路2弄},5.01E+12,0.222344623,,,,,,,,,,,,,,,,,,,,,,,,,
莘建路290弄,莘庄,莘庄,33,0,Null,64,4,0,32320,暂无信息,31.1103,121.381,{莘建路290弄},5.10E+14,0.282315854,,,,,,,,,,,,,,,,,,,,,,,,,
莘建路230弄,莘庄,莘庄,29,0,Null,45,6,0,32320,暂无信息,31.1111,121.382,{莘建路230弄},5.01E+12,0.282315854,,,,,,,,,,,,,,,,,,,,,,,,,
莘建路119号,莘庄,莘庄,18,0,Null,21,3,0,35831,暂无信息,31.1135,121.386,{莘建路119号},5.01E+12,0.282294399,,,,,,,,,,,,,,,,,,,,,,,,,
莘光苑,古美,古美,17,2.3,Null,180,17,30,39780,上海东苑房地产开发(集团)有限公司,31.1315,121.397,{龙茗路149弄},5.01E+12,0.27708609,,,,,,,,,,,,,,,,,,,,,,,,,
莘东置业大厦,莘庄,莘庄,Null,0,Null,62,3,0,15293,暂无信息,31.1149,121.365,{莘福路388号},5.01E+12,-0.0070843,,,,,,,,,,,,,,,,,,,,,,,,,
莘东路54号,莘庄,莘庄,29,0,板楼,20,2,0,Null,暂无信息,31.1113,121.386,"{莘东路54号,"" 南街64号""}",5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘城苑,莘庄,莘庄,19,1.2,Null,2093,173,50,31634,莘旺物业,31.1209,121.368,{疏影路1111弄},5.01E+12,0.409213077,,,,,,,,,,,,,,,,,,,,,,,,,
莘城公寓,莘庄,莘庄,17,1.5,Null,1848,98,35,45078,上海莘城实业总公司,31.1106,121.4,{宝城路158弄},5.01E+12,0.419862026,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路46号,莘庄,莘庄,Null,0,板楼,16,1,0,30129,Null,31.1103,121.384,{莘浜路46号},5.01E+15,0.28232034,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路428弄,莘庄,莘庄,16,0,Null,70,6,0,37241,暂无信息,31.1099,121.38,{莘浜路428弄},5.01E+12,0.282283652,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路421号,莘庄,莘庄,31,0,Null,2,3,0,34914,暂无信息,31.1088,121.38,{莘浜路421号},5.01E+12,0.282292384,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路351弄,莘庄,莘庄,33,0,Null,151,8,0,39369,上海莘旺房地产开发公司,31.1091,121.381,{莘浜路351弄},5.01E+12,0.282261181,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路341弄,莘庄,莘庄,28,1.5,Null,30,3,30,Null,莘闵置业,31.1092,121.382,{莘浜路341弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路285弄,莘庄,莘庄,29,1.5,Null,160,9,30,41765,莘闵置业,31.1107,121.383,{莘浜路285弄},5.01E+12,0.320554113,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路284弄,莘庄,莘庄,29,0,Null,25,2,0,32320,暂无信息,31.1098,121.382,{莘浜路284弄},5.01E+12,0.282315854,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路217弄,莘庄,莘庄,29,1.5,Null,87,6,30,36827,莘闵置业,31.1104,121.383,{莘浜路217弄},5.01E+12,0.282266147,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路215弄,莘庄,莘庄,Null,0,Null,36,3,0,Null,暂无信息,31.1105,121.384,{莘浜路215弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘浜路157弄,莘庄,莘庄,27,1.5,Null,109,8,30,44338,莘闵置业,31.111,121.384,{莘浜路157弄},5.01E+12,0.282253818,,,,,,,,,,,,,,,,,,,,,,,,,
绅园,昆山,昆山,Null,0,Null,2,3,0,Null,暂无信息,31.348,120.998,{湖滨路118号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
绅鸿苑,南桥,南桥,10,1.34,Null,337,30,37,24183,上海奉贤正阳置业有限公司,30.9183,121.487,{正环路158弄},5.01E+12,0.101136152,,,,,,,,,,,,,,,,,,,,,,,,,
伸大厦,长风,长风,7,0,Null,484,2,0,24280,暂无信息,31.2358,121.416,{中山北路3553号},5.01E+12,0.282256263,,,,,,,,,,,,,,,,,,,,,,,,,
申舟明阳苑,洋泾,洋泾,14,1.4,Null,124,10,35,77567,上海申舟房产开发经营公司,31.236,121.556,{民生路1001弄},5.01E+12,0.282272887,,,,,,,,,,,,,,,,,,,,,,,,,
申舟明林苑,洋泾,洋泾,13,2,Null,102,5,35,75359,建工集团,31.2382,121.558,{灵山路858弄},5.01E+12,0.46550449,,,,,,,,,,,,,,,,,,,,,,,,,
申云小区,惠南,惠南,18,0,板楼,356,36,0,19849,惠房置业有限公司,31.0454,121.759,"{城南路260弄,广衍路18弄,广衍路17弄}",5.01E+12,0.462739035,,,,,,,,,,,,,,,,,,,,,,,,,
申源苑,张江,张江,11,1.8,Null,104,5,40,48164,上海申源房地产开发有限公司,31.208,121.625,{张江路775弄},5.01E+12,0.317365781,,,,,,,,,,,,,,,,,,,,,,,,,
申银发展大厦（公寓）,南京西路,南京西路,17,3,Null,234,3,20,57038,申银万国实业公司,31.2401,121.461,{新闸路1098弄2-3号},5.01E+12,0.282272386,,,,,,,,,,,,,,,,,,,,,,,,,
申银发展大厦（办公楼）,南京西路,南京西路,17,0,Null,159,2,0,53758,暂无信息,31.2408,121.461,"{新闸路1098弄1号,武定路327弄}",5.01E+12,0.282282335,,,,,,,,,,,,,,,,,,,,,,,,,
申亚新华府,新华路,新华路,14,2,Null,233,5,30,63276,上海申亚房地产开发有限公司,31.212,121.427,{新华路666弄},5.01E+12,0.237997248,,,,,,,,,,,,,,,,,,,,,,,,,
申亚书香水岸,奉贤金汇,奉贤金汇,Null,1.8,板楼,132,12,35,18646,暂无信息,30.9935,121.571,{泰青公路119弄128支弄},5.01E+12,0.123411775,,,,,,,,,,,,,,,,,,,,,,,,,
申亚瑞庭,镇宁路,镇宁路,6,1.6,Null,53,6,35,60245,上海申亚房地产有限公司,31.2233,121.442,{延安西路548弄3-11号},5.01E+12,0.265315512,,,,,,,,,,,,,,,,,,,,,,,,,
申亚乐庭,庄行,庄行,Null,1.5,板楼,123,7,35,14789,Null,30.9092,121.408,{南亭公路2825弄},5.01E+12,0.453451461,,,,,,,,,,,,,,,,,,,,,,,,,
申亚金融广场,中山公园,中山公园,16,1,Null,94,2,25,19058,上海申亚房地产有限公司,31.2209,121.439,{延安西路895号},5.01E+12,0.230673035,,,,,,,,,,,,,,,,,,,,,,,,,
申亚花满庭,奉贤金汇,奉贤金汇,4,1,Null,294,22,42,17676,上海亚绿实业投资有限公司,30.9894,121.561,{航南公路1981弄},5.01E+12,0.220306916,,,,,,,,,,,,,,,,,,,,,,,,,
申亚花涧墅,奉贤金汇,奉贤金汇,4,1,Null,58,59,42,21814,暂无信息,30.9903,121.561,{航南公路1981弄22-79号},5.01E+12,0.462845504,,,,,,,,,,,,,,,,,,,,,,,,,
申雅苑,周浦,周浦,8,1.2,Null,763,47,35,34232,上海瀛浦置业有限公司,31.126,121.597,{关岳路338弄},5.01E+12,0.336718907,,,,,,,,,,,,,,,,,,,,,,,,,
申星小区,西渡,西渡,20,0,Null,72,7,0,12968,暂无信息,30.9683,121.446,{申星小区},5.01E+12,0.182560297,,,,,,,,,,,,,,,,,,,,,,,,,
申信大楼,斜土路,斜土路,18,2.3,Null,77,4,18,56419,上海申都开发有限公司,31.2048,121.464,{小木桥路223弄1-3号},5.01E+12,0.476859309,,,,,,,,,,,,,,,,,,,,,,,,,
申鑫大厦,豫园,豫园,19,0,Null,155,2,0,18110,上海中鑫经济发展总公司,31.2356,121.488,{宁海东路200号},5.01E+12,0.220943613,,,,,,,,,,,,,,,,,,,,,,,,,
申新花苑,新华路,新华路,21,4,Null,276,8,20,65058,新长宁集团,31.2087,121.437,"{新华路64弄,法华镇路198号}",5.01E+12,0.420609918,,,,,,,,,,,,,,,,,,,,,,,,,
申新广场,新桥,新桥,Null,0,Null,24,4,0,Null,暂无信息,31.0668,121.315,{九新公路2888号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申通信息广场,徐家汇,徐家汇,17,0,Null,184,2,0,35987,申通物业发展有限公司,31.2077,121.441,{淮海西路55号},5.01E+12,0.250035798,,,,,,,,,,,,,,,,,,,,,,,,,
申通公寓,周家嘴路,周家嘴路,20,1.9,Null,630,6,35,53414,上海凯晨房地产有限公司,31.2733,121.534,{长阳路1315弄},5.01E+12,0.262096958,,,,,,,,,,,,,,,,,,,,,,,,,
申田大楼,静安寺,静安寺,22,2.3,Null,268,2,20,76383,华园,31.2303,121.448,{北京西路1850号},5.01E+12,0.356845811,,,,,,,,,,,,,,,,,,,,,,,,,
申田LOFT,新桥,新桥,Null,0,Null,35,34,0,8490,暂无信息,31.0441,121.297,{民强路1525号},5.01E+12,0.282352941,,,,,,,,,,,,,,,,,,,,,,,,,
申升公寓,董家渡,董家渡,17,4.2,Null,96,2,40,67848,上海南房集团南市区公房资产经营公司,31.2216,121.499,{河南南路747号},5.01E+12,0.25903632,,,,,,,,,,,,,,,,,,,,,,,,,
申莘一村,颛桥,颛桥,20,0.8,Null,1080,91,35,31171,上海申莘置业有限公司,31.0964,121.39,{申北路135弄},5.01E+12,0.282271763,,,,,,,,,,,,,,,,,,,,,,,,,
申莘新村,颛桥,颛桥,21,1.5,Null,479,41,1,31116,申莘开发商,31.0975,121.393,{申北路53弄},5.01E+12,0.282277502,,,,,,,,,,,,,,,,,,,,,,,,,
申莘三村,颛桥,颛桥,18,1.5,Null,980,85,70,32540,上海申莘置业有限公司,31.0954,121.387,{申北路350弄},5.01E+12,0.282316105,,,,,,,,,,,,,,,,,,,,,,,,,
申润江涛苑,东外滩,东外滩,8,2.3,Null,352,17,38,64867,上海申润投资管理有限公司,31.2629,121.542,{广州路55弄},5.01E+12,0.484428604,,,,,,,,,,,,,,,,,,,,,,,,,
申泉小区,东外滩,东外滩,32,0,Null,570,31,20,51787,暂无信息,31.2598,121.535,"{怀德路201弄,怀德路287弄}",5.01E+12,0.464768568,,,,,,,,,,,,,,,,,,,,,,,,,
申泉花苑,大华,大华,18,1.3,Null,483,46,40,44149,上海远景房地产开发有限公司,31.2925,121.417,{真华路1615弄},5.01E+12,0.329347934,,,,,,,,,,,,,,,,,,,,,,,,,
申强公寓,临平路,临平路,17,2.1,Null,49,5,30,51423,上房置业,31.2637,121.498,{海伦路350弄},5.01E+12,0.160206589,,,,,,,,,,,,,,,,,,,,,,,,,
申圃花园,康健,康健,16,2.2,Null,17,3,25,40305,上海荣联房地产有限公司,31.1696,121.434,{冠生园路221弄},5.01E+12,0.387102869,,,,,,,,,,,,,,,,,,,,,,,,,
申能国际大厦,新天地,新天地,9,0,Null,37,2,0,45861,上海申能房地产有限公司,31.2244,121.489,{复兴中路1号},5.01E+12,0.411810794,,,,,,,,,,,,,,,,,,,,,,,,,
申隆生态园,青村,青村,8,40,Null,25,23,0,Null,暂无信息,30.8986,121.584,{沿钱路8弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申龙大楼,世博滨江,世博滨江,27,0,Null,141,2,0,62730,上海浦宁实业有限公司,31.2025,121.483,{中山南一路892号},5.01E+12,0.20957247,,,,,,,,,,,,,,,,,,,,,,,,,
申良花园,颛桥,颛桥,22,1.5,Null,837,70,45,31766,颛桥房地产开发有限公司,31.0823,121.406,{贵都路345弄},5.01E+12,0.224240054,,,,,,,,,,,,,,,,,,,,,,,,,
申立苑,洋泾,洋泾,16,0,Null,458,31,0,70105,上海申立房地产开发有限公司,31.2368,121.555,"{灵山路708弄,灵山路728弄,灵山路729弄}",5.01E+12,0.285953296,,,,,,,,,,,,,,,,,,,,,,,,,
申乐大厦,静安寺,静安寺,19,1.5,Null,129,2,35,60243,上海房地产经营(集团)有限公司,31.23,121.449,{愚园路300号},5.01E+12,0.308293111,,,,,,,,,,,,,,,,,,,,,,,,,
申金大厦,陆家嘴,陆家嘴,17,1.4,Null,180,2,28,50365,胜浦房地产发展有限公司,31.235,121.517,{商城路297号},5.01E+12,0.089846109,,,,,,,,,,,,,,,,,,,,,,,,,
申江新苑,黄浦滨江,黄浦滨江,10,2.6,Null,120,3,30,62514,上海南兴企业有限公司,31.2258,121.508,{白渡路188弄},5.01E+12,0.180148972,,,,,,,,,,,,,,,,,,,,,,,,,
申江科创园,新场,新场,14,0,Null,17,6,0,Null,暂无信息,31.0736,121.621,{古丹路15弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申江花苑,江桥,江桥,21,1.2,Null,565,41,18,33715,上海申城城市建设开发有限公司,31.2638,121.347,"{临潭路491弄,临潭路460弄,靖远路490弄}",5.01E+12,0.420792422,,,,,,,,,,,,,,,,,,,,,,,,,
申江豪城,三林,三林,12,1.65,Null,1478,88,40,62524,上海申丰房地产开发有限公司,31.1697,121.507,{杨思路855弄},5.01E+12,0.237696826,,,,,,,,,,,,,,,,,,,,,,,,,
申辉小区,斜土路,斜土路,33,0,Null,12,5,0,49090,暂无信息,31.2037,121.475,{瞿溪路1365弄1-5号},5.01E+12,0.462204303,,,,,,,,,,,,,,,,,,,,,,,,,
申晖小区,斜土路,斜土路,21,1.3,Null,84,5,28,53867,上房置业有限公司,31.204,121.475,{茶陵路175弄},5.01E+12,0.219861876,,,,,,,,,,,,,,,,,,,,,,,,,
申晖大楼,斜土路,斜土路,Null,3.7,Null,120,1,36,60580,上海建工有限公司,31.2032,121.475,{瑞金南路570号},5.01E+12,0.246942894,,,,,,,,,,,,,,,,,,,,,,,,,
申华小区,曹路,曹路,22,2.1,Null,276,17,20,29710,顾路房地产开发经营公司,31.2771,121.661,{民耀路391弄},5.01E+12,0.286088414,,,,,,,,,,,,,,,,,,,,,,,,,
申华金融大厦,南京东路,南京东路,Null,0,Null,20,2,0,29842,暂无信息,31.2453,121.493,{宁波路1号},5.01E+12,-0.008336397,,,,,,,,,,,,,,,,,,,,,,,,,
申华公寓,川沙,川沙,22,1.9,Null,303,27,32,28961,上海浦东开发公司,31.203,121.686,{青艺路181弄1--28},5.01E+12,0.256853749,,,,,,,,,,,,,,,,,,,,,,,,,
申虹国际大厦,华漕,华漕,5,0,Null,23,5,0,40198,海虹桥枢纽交通中心建设发展有限公司,31.1999,121.327,{申昆路1500号},5.01E+12,0.189801831,,,,,,,,,,,,,,,,,,,,,,,,,
申和苑,松江老城,松江老城,11,0,Null,462,40,0,19795,暂无信息,31.0062,121.252,{松金公路10052弄},5.01E+12,0.131685584,,,,,,,,,,,,,,,,,,,,,,,,,
申航小区,龙华,龙华,63,1.5,Null,470,22,5,61050,暂无信息,31.1841,121.449,"{龙华西路470弄,龙华西路480弄,中山南二路2001弄,中山南二路2031号}",5.01E+12,0.362981944,,,,,,,,,,,,,,,,,,,,,,,,,
申航大厦,西藏北路,西藏北路,20,2.6,Null,194,2,20,28863,上海迪亚开发有限公司,31.2707,121.477,{中山北路198号},5.01E+12,0.508257326,,,,,,,,,,,,,,,,,,,,,,,,,
申汉小区,长风,长风,19,2.8,板楼,411,10,32,30940,申汉房地产开发公司,31.2378,121.398,"{中江路839号,金沙江路1060号,金沙江路1066弄}",5.01E+12,0.365042612,,,,,,,,,,,,,,,,," 涓滃叞璺?9鍙?"""," 涓滃叞璺?05鍙?"""," 涓滃叞璺?09鍙?"""," 涓滃叞璺?03鍙?"""," 涓滃叞璺?51寮?"""," 涓滃叞璺?01鍙?"""," 涓滃叞璺?07鍙?""}""",5.01E+12,0.307541731
申桂公寓,西藏北路,西藏北路,19,3.75,Null,204,8,30,32933,上海申桂房地产开发经营有限公司,31.2643,121.486,{宝源路301弄},5.01E+12,0.253242998,,,,,,,,,,,,,,,,,,,,,,,,,
申工公寓,临平路,临平路,22,2.8,Null,149,9,21,44854,暂无信息,31.2693,121.511,{飞虹路360弄},5.01E+12,0.348087212,,,,,,,,,,,,,,,,,,,,,,,,,
申富大厦,源深,源深,20,0,Null,120,3,0,80354,上海申富地产经营公司,31.2438,121.535,{乳山路202-208号},5.01E+12,-0.013308151,,,,,,,,,,,,,,,,,,,,,,,,,
申峰大厦,徐家汇,徐家汇,11,2.04,Null,179,2,20,73189,申宇东澜置业有限公司,31.1937,121.448,{天钥桥路438号},5.01E+12,0.282259,,,,,,,,,,,,,,,,,,,,,,,,,
申丰新村,奉城,奉城,19,0,板楼,82,9,0,7510,暂无信息,30.9176,121.656,{申丰新村},5.01E+12,-0.106822121,,,,,,,,,,,,,,,,,,,,,,,,,
申凡苑,南桥,南桥,12,1.9,板楼,283,9,35,19072,明祥开发有限公司,30.9148,121.457,{南亭公路360弄},5.01E+12,0.322819258,,,,,,,,,,,,,,,,,,,,,,,,,
申凡公寓,南桥,南桥,14,0,Null,60,3,0,16509,暂无信息,30.9164,121.465,{申凡公寓},5.01E+12,0.109390609,,,,,,,,,,,,,,,,,,,,,,,,,
申地苑,闸北公园,闸北公园,17,2.3,Null,418,19,35,55712,上海申地房地产有限公司,31.272,121.474,{平型关路68弄},5.01E+12,0.458244285,,,,,,,,,,,,,,,,,,,,,,,,,
申地公寓,闸北公园,闸北公园,19,2.4,Null,421,18,35,53243,上海申地房地产有限公司,31.2713,121.468,{柳营路588弄},5.01E+12,0.391095771,,,,,,,,,,,,,,,,,,,,,,,,,
申德公寓,田林,田林,14,3,Null,141,4,30,51345,上海申力房产开发经营公司,31.1832,121.428,{柳州路585弄},5.01E+12,0.269614446,,,,,,,,,,,,,,,,,,,,,,,,,
申大厦,南京东路,南京东路,Null,0,Null,12,2,0,41196,恒泰实业有限公司,31.2417,121.492,{汉口路266号},5.01E+12,0.46275221,,,,,,,,,,,,,,,,,,,,,,,,,
申达新村,惠南,惠南,21,0,Null,108,10,0,24518,暂无信息,31.056,121.755,{申达新村},5.01E+12,0.282278932,,,,,,,,,,,,,,,,,,,,,,,,,
申达利宏大楼,万体馆,万体馆,19,1.8,Null,91,2,30,48734,申威开发商,31.1923,121.456,{宛平南路734号},5.01E+12,0.282294868,,,,,,,,,,,,,,,,,,,,,,,,,
申达大厦,曹家渡,曹家渡,18,2.8,Null,126,2,30,58453,上海新宏安房地产有限公司,31.2391,121.439,{武宁南路438弄2号},5.01E+12,0.263362401,,,,,,,,,,,,,,,,,,,,,,,,,
申城佳苑,张江,张江,2,0,板楼,6093,189,0,32068,暂无信息,31.1914,121.642,"{孙环路177弄（A块）,"" 孙耀路111弄（B块）"","" 孙耀路128弄（C块）"","" 孙建路815弄"","" 孙耀路288弄""}",5.01E+12,0.194707814,,,,,,,,,,,,,,,,,,,,,,,,,
申波苑,北蔡,北蔡,13,2,Null,204,18,40,43845,上海鑫荣房地产综合开发有限公司,31.2026,121.569,{申波路83弄},5.01E+12,0.283483897,,,,,,,,,,,,,,,,,,,,,,,,,
申贝大厦,四川北路,四川北路,14,3.8,Null,56,2,30,39976,上海申贝房地产有限公司,31.2602,121.493,{吴淞路669号},5.01E+12,0.254998786,,,,,,,,,,,,,,,,,,,,,,,,,
申北路70,颛桥,颛桥,19,0,Null,2,3,0,Null,暂无信息,31.0976,121.393,{申北路70},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路403号,颛桥,颛桥,16,0,Null,11,3,0,Null,暂无信息,31.0946,121.386,{申北路403号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路371号,颛桥,颛桥,Null,0,Null,10,2,0,Null,暂无信息,31.0949,121.387,{申北路371号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路351号,颛桥,颛桥,18,0,Null,0,2,0,Null,暂无信息,31.0954,121.388,{申北路351号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路345号,颛桥,颛桥,17,0,Null,10,2,0,Null,暂无信息,31.0954,121.388,{申北路345号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路273号,颛桥,颛桥,18,0,Null,12,2,0,23576,暂无信息,31.0956,121.388,{申北路273号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路267号,颛桥,颛桥,Null,0,Null,2,2,0,Null,暂无信息,31.0957,121.388,{申北路267号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申北路261号,颛桥,颛桥,Null,0,Null,12,2,0,21881,暂无信息,31.0956,121.388,{申北路261号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申报馆,南京东路,南京东路,Null,0,Null,4,2,0,Null,暂无信息,31.2413,121.491,{汉口路309号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
申安公寓,鞍山,鞍山,17,1.4,Null,80,10,35,67671,四平物业,31.2827,121.518,{鞍山路160弄},5.01E+12,0.461060343,,,,,,,,,,,,,,,,,,,,,,,,,
佘苑园,佘山,佘山,12,0,Null,14,15,0,20494,暂无信息,31.1036,121.186,{松苑路125弄},5.01E+12,0.282255466,,,,,,,,,,,,,,,,,,,,,,,,,
佘山月湖山庄,佘山,佘山,12,0.19,Null,137,125,63,57120,上海利宝房地产开发经营有限公司,31.1096,121.231,{林荫新路255弄},5.01E+12,0.462767448,,,,,,,,,,,,,,,,,,,,,,,,,
佘山银湖别墅,泗泾,泗泾,14,0.26,Null,403,404,70,37879,广东黄河实业集团上海房地产有限公司,31.1216,121.236,"{泗陈公路2888弄（一期）,"" 泗陈公路2268弄（二期）"","" 泗陈公路888弄""}",5.01E+12,0.355791117,,,,,,,,,,,,,,,,,,,,,,,,,
佘山一品,佘山,佘山,Null,0,Null,48,297,0,26389,暂无信息,31.1054,121.183,{桃源路518弄},5.01E+12,0.282325814,,,,,,,,,,,,,,,,,,,,,,,,,
佘山休闲广场,佘山,佘山,6,0,Null,3,2,0,11807,暂无信息,31.1062,121.196,{桃源镇路178号},5.01E+12,0.282255648,,,,,,,,,,,,,,,,,,,,,,,,,
佘山新苑,佘山,佘山,19,1.8,Null,182,21,0,18466,上海佘山国家旅游度假区物业管理有限公司,31.1069,121.202,{桃源路2弄},5.01E+12,0.104029475,,,,,,,,,,,,,,,,,,,,,,,,,
佘山新天地休闲广场,佘山,佘山,16,0,板楼,192,9,50,12588,上海鎏元置业有限公司,31.1068,121.192,"{桃源路188号,桃源路238号}",5.01E+12,-0.007450111,,,,,,,,,,,,,,,,,,,,,,,,,
佘山新天地（公寓）,佘山,佘山,6,1.8,Null,216,8,50,13176,上海鎏元置业有限公司,31.1067,121.192,{桃源路178号},5.01E+12,0.282231649,,,,,,,,,,,,,,,,,,,,,,,,,
佘山新天地（别墅）,佘山,佘山,Null,0,Null,0,1,0,Null,暂无信息,31.1067,121.192,{桃源路178号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
佘山玺樾（公寓）,松江大学城,松江松江大学城,Null,0,Null,0,1,0,33653,暂无信息,31.1459,121.328,{灵竹路99弄},5.01E+12,0.471474448,,,,,,,,,,,,,,,,,,,,,,,,,
佘山玺樾,松江大学城,松江大学城,1,0.8,Null,131,132,35,29562,暂无信息,31.073,121.199,{灵竹路99弄},5.01E+12,0.282276916,,,,,,,,,,,,,,,,,,,,,,,,,
佘山天邻别墅,佘山,佘山,Null,0,Null,0,1,0,30591,暂无信息,31.0926,121.206,{沈砖公路3899号},5.01E+12,0.159273401,,,,,,,,,,,,,,,,,,,,,,,,,
佘山珑原,松江大学城,松江大学城,4,0.8,板楼,766,468,35,28478,上海静园房地产开发有限公司,31.0739,121.204,{秋柏路98弄},5.01E+12,-0.032998689,,,,,,,,,,,,,,,,,,,,,,,,,
佘山假日半岛,佘山,佘山,19,1.41,Null,733,7,30,14323,上海珠江逸展投资有限公司,31.0909,121.238,{城隆路629弄5号},5.01E+12,0.439424524,,,,,,,,,,,,,,,,,,,,,,,,,
佘山家园,佘山,佘山,3,1.6,Null,2323,212,43,12638,暂无信息,31.1008,121.179,{千新公路585弄},5.01E+12,0.467677709,,,,,,,,,,,,,,,,,,,,,,,,,
佘山环球企业中心,佘山,佘山,Null,1.28,板楼,1,1,38,Null,Null,31.0539,121.159,{广富林路，鼎源路口},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
佘山花苑,佘山,佘山,35,1.5,Null,46,21,27,57974,上海总泉置业有限公司,31.102,121.193,{环山路18号},5.01E+12,0.441741357,,,,,,,,,,,,,,,,,,,,,,,,,
佘山高尔夫郡,佘山,佘山,11,0.2,Null,230,231,70,70840,上海佘山国际高尔夫俱乐部有限公司,31.1148,121.227,{林荫新路288弄},5.01E+12,0.322594906,,,,,,,,,,,,,,,,,,,,,,,,,
佘山东紫园,佘山,佘山,8,0,Null,93,92,0,56767,合生创展集团有限公司,31.096,121.22,"{林湖路189弄,"" 镇林叶路189弄""}",5.01E+12,0.205045364,,,,,,,,,,,,,,,,,,,,,,,,,
佘山东郡,泗泾,泗泾,11,0.3,Null,156,156,67,33348,上海祥泽房地产有限公司,31.1091,121.246,{古楼公路1269弄},5.01E+12,0.305843,,,,,,,,,,,,,,,,,,,,,,,,,
佘山翠庭,佘山,佘山,10,0.9,Null,193,57,46,21190,上海迅立房地产开发有限公司,31.1076,121.181,{千新公路1050弄},5.01E+12,-0.013103698,,,,,,,,,,,,,,,,,,,,,,,,,
佘山E谷,佘山,松江大学城,5,0,Null,4,5,0,21967,暂无信息,31.0946,121.253,{沈砖公路5398号},5.01E+12,0.537357895,,,,,,,,,,,,,,,,,,,,,,,,,
佘山3号,佘山,佘山,9,0.4,Null,287,288,50,38032,上海亚萌置业有限公司,31.1195,121.206,{泗陈公路4388弄},5.01E+12,0.02717427,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴路9号,淮海中路,淮海中路,80,0,Null,1,2,0,Null,暂无信息,31.2156,121.471,{绍兴路9号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴路98号,淮海中路,淮海中路,Null,0,Null,1,2,0,Null,暂无信息,31.2149,121.469,{绍兴路98号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴路96弄,淮海中路,淮海中路,86,4.2,Null,34,19,50,Null,永嘉物业,31.215,121.469,{绍兴路96弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴路90号,淮海中路,淮海中路,Null,0,Null,2,2,0,Null,暂无信息,31.2151,121.469,{绍兴路90号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴路7号,淮海中路,淮海中路,36,0,Null,16,2,0,98926,暂无信息,31.2157,121.471,{绍兴路7号},5.01E+12,0.282275195,,,,,,,,,,,,,,,,,,,,,,,,,
